Employee_ID,HR_Location,Hours_Footage_Total,Hours_Footage_No_Shift,Hours_Shift_Total,Hours_Shift_No_Footage,Missing_Shift_Data,Missing_Camera_Data,Zero_Footage_Shifts,Average_Percent_of_Other_Shifts_Recorded,Clips,Days_With_Footage,Footage_Hours,Gaps,Average_Clips_per_Day,Average_Footage_Hours_per_Day,Average_Clip_Length,Average_Gaps_per_Day
9002410,Alpha,79.03805555555556,38,131.99583333333334,31,FALSE,FALSE,3,0.621972973745716,123,14,79.03805555555556,9,8.785714285714286,5.645575396825397,0.6425858175248419,0.6428571428571429
9002419,Alpha,0,120,119.99583333333334,0,FALSE,TRUE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
9002423,Beta,122.19388888888889,17,80,121,FALSE,FALSE,1,0.564050925925926,146,17,122.19388888888888,13,8.588235294117647,7.187875816993464,0.8369444444444445,0.7647058823529411
9002431,Beta,121.07916666666667,16,32,125,FALSE,FALSE,2,0.8814583333333332,62,12,121.07916666666668,10,5.166666666666667,10.089930555555556,1.9528897849462368,0.8333333333333334
9002432,Beta,0,112,112,0,FALSE,TRUE,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
9002434,Gamma,78.02777777777777,37,120,14,FALSE,FALSE,4,0.8114299242424242,57,11,78.02777777777777,9,5.181818181818182,7.0934343434343425,1.3689083820662769,0.8181818181818182
9002439,Beta,25.3725,96,128,14,FALSE,FALSE,7,0.28185570987654324,51,11,25.3725,9,4.636363636363637,2.306590909090909,0.4975,0.8181818181818182
9002440,Gamma,86.31972222222223,55,119.99583333333334,58,FALSE,FALSE,6,0.7399678229568156,61,13,86.31972222222223,12,4.6923076923076925,6.639978632478632,1.415077413479053,0.9230769230769232
9002441,Gamma,35.06805555555555,81,120,7,FALSE,FALSE,9,0.6556018518518518,33,6,35.06805555555555,5,5.5,5.844675925925926,1.0626683501683505,0.8333333333333334
9002443,Epsilon,0.07166666666666667,143,143.99666666666667,0,FALSE,FALSE,11,0.005972360471307206,1,1,0.07166666666666667,0,1,0.07166666666666667,0.07166666666666667,0
9002444,Epsilon,18.84888888888889,80,111.99722222222222,5,FALSE,FALSE,5,0.23585123753143503,30,12,18.84888888888889,10,2.5,1.5707407407407408,0.6282962962962964,0.8333333333333334
9002445,Beta,41.43,55,120,6,FALSE,FALSE,2,0.3787580128205128,47,13,41.43,12,3.6153846153846154,3.186923076923077,0.8814893617021277,0.9230769230769232
9002446,Beta,0,104,104,0,FALSE,TRUE,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
9002447,Beta,86.32222222222222,23,120,25,FALSE,FALSE,1,0.6745858134920635,70,14,86.32222222222222,10,5,6.165873015873016,1.2331746031746031,0.7142857142857143
9002448,Delta,38.771388888888886,105,164,3,FALSE,FALSE,2,0.26667913105413105,55,13,38.771388888888886,11,4.230769230769231,2.9824145299145295,0.7049343434343435,0.8461538461538461
9002450,Gamma,26.4525,80,96,19,FALSE,FALSE,10,0.7995659722222223,19,4,26.4525,2,4.75,6.613125,1.392236842105263,0.5
9002454,Epsilon,0,120,120,0,FALSE,TRUE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
9002457,Beta,112.36638888888889,10,72,66,FALSE,FALSE,0,0.7879089506172839,40,15,112.36638888888888,13,2.6666666666666665,7.491092592592593,2.809159722222222,0.8666666666666667
9002458,Beta,19.578055555555554,80,80,23,FALSE,FALSE,10,NA,11,3,19.57805555555555,0,3.6666666666666665,6.526018518518518,1.7798232323232324,0
9002462,Gamma,10.471111111111112,112,120,5,FALSE,FALSE,14,0.809375,7,1,10.471111111111112,0,7,10.471111111111112,1.4958730158730158,0
9002463,Gamma,55.54333333333334,72,120,20,FALSE,FALSE,8,0.7587251984126984,36,7,55.54333333333334,5,5.142857142857143,7.934761904761905,1.5428703703703703,0.7142857142857143
9002465,Gamma,45.28638888888889,82,120,19,FALSE,FALSE,10,0.8413888888888889,36,5,45.28638888888889,4,7.2,9.057277777777776,1.2579552469135802,0.8
9002466,Beta,64.12194444444444,43,71.9975,47,FALSE,FALSE,5,0.7909649640612522,40,11,64.12194444444445,0,3.636363636363636,5.829267676767677,1.603048611111111,0
9002468,Epsilon,14.519444444444444,119,134.99583333333334,16,FALSE,FALSE,10,0.20310503410599093,28,8,14.519444444444444,6,3.5,1.8149305555555555,0.5185515873015873,0.75
9002471,Gamma,71.93944444444445,61,120,39,FALSE,FALSE,7,0.7388541666666667,48,13,71.94,12,3.692307692307693,5.533846153846154,1.49875,0.9230769230769232
9002473,Epsilon,90.67527777777778,60,146.9986111111111,24,FALSE,FALSE,7,0.9709643354618855,59,13,90.67527777777778,8,4.538461538461538,6.975021367521368,1.5368691148775897,0.6153846153846154
9002476,Gamma,28.2125,0,0,40,TRUE,FALSE,NA,NA,19,9,28.212777777777777,8,2.111111111111111,3.134753086419753,1.4848830409356726,0.8888888888888888
9002480,Gamma,35.47527777777778,89,120.9961111111111,17,FALSE,FALSE,10,0.6369357867364221,24,6,35.47527777777778,3,4,5.912546296296296,1.4781365740740742,0.5
9002481,Alpha,0,120,120,0,FALSE,TRUE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
9002491,Epsilon,121.90694444444445,16,127.99694444444444,26,FALSE,FALSE,2,0.9737635239281022,65,15,121.90722222222222,0,4.333333333333333,8.127148148148148,1.8754957264957264,0
9002493,Gamma,108.90944444444445,17,119.99583333333334,27,FALSE,FALSE,2,0.9394957624062801,88,14,108.90944444444445,10,6.285714285714286,7.779246031746032,1.2376073232323233,0.7142857142857143
